id_incidencia,ubicacion,lat,lon,descripcion,nivel_incidencia,estado,fecha,hora,verificacion_usuario,id_tipo_incidencia,id_usuario,id_numero_emergencia,id_denuncia
394,"-6.869249,-79.819497",-6.869249,-79.819497,Robo de motocicleta en horario nocturno,B,1,2025-06-18,21:04:38,0,2,15,,9.0
395,"-6.863618,-79.820632",-6.863618,-79.820632,Vendedor ambulante sin licencia,A,2,2025-06-17,18:37:31,0,3,10,,5.0
396,"-6.869293,-79.813028",-6.869293,-79.813028,Ciclista transita por vereda peatonal,A,1,2025-06-18,10:05:28,0,5,9,,8.0
397,"-6.875906,-79.819254",-6.875906,-79.819254,Obstrucción de vereda por mercadería,C,P,2025-06-20,11:13:19,1,3,3,3.0,
398,"-6.864464,-79.812733",-6.864464,-79.812733,Poste de alumbrado público no funciona,B,3,2025-06-17,07:24:18,0,1,19,,9.0
399,"-6.871144,-79.812606",-6.871144,-79.812606,Vendedor ambulante sin licencia,B,3,2025-06-17,18:11:43,0,3,21,,2.0
400,"-6.863368,-79.821773",-6.863368,-79.821773,Alcantarilla tapada genera mal olor,C,2,2025-06-20,08:38:11,0,1,8,4.0,
401,"-6.864707,-79.815554",-6.864707,-79.815554,Obstrucción de vereda por mercadería,A,2,2025-06-17,11:23:15,1,3,17,3.0,
402,"-6.865799,-79.82161",-6.865799,-79.82161,Bache grande en la pista principal,C,P,2025-06-17,19:58:21,1,1,22,,12.0
403,"-6.857153,-79.8236",-6.857153,-79.8236,Ruido excesivo por música de cantina,A,2,2025-06-17,14:23:04,0,3,24,1.0,
404,"-6.860173,-79.812922",-6.860173,-79.812922,Violencia familiar reportada por vecinos,B,3,2025-06-18,12:45:29,0,2,22,6.0,
405,"-6.868996,-79.817657",-6.868996,-79.817657,Tala de árbol sin autorización,B,1,2025-06-20,20:55:13,0,4,19,5.0,
406,"-6.861659,-79.816585",-6.861659,-79.816585,Bache grande en la pista principal,C,3,2025-06-20,13:07:27,1,1,13,,2.0
407,"-6.855669,-79.814236",-6.855669,-79.814236,Tala de árbol sin autorización,C,3,2025-06-20,19:48:02,1,4,15,,2.0
408,"-6.861697,-79.81991",-6.861697,-79.81991,Fuga de agua en tubería principal,B,1,2025-06-18,07:44:52,0,1,1,6.0,
409,"-6.864775,-79.816594",-6.864775,-79.816594,Quema de basura contamina el aire,C,P,2025-06-20,17:33:50,0,4,12,3.0,
410,"-6.86731,-79.813674",-6.86731,-79.813674,Local comercial sin autorización municipal,B,2,2025-06-18,11:26:00,1,3,12,,3.0
411,"-6.860506,-79.816018",-6.860506,-79.816018,Consumo de alcohol en vía pública,A,1,2025-06-21,20:14:09,0,2,5,,10.0
412,"-6.859559,-79.815594",-6.859559,-79.815594,Violencia familiar reportada por vecinos,A,2,2025-06-18,21:16:26,1,2,3,5.0,
413,"-6.869925,-79.824478",-6.869925,-79.824478,Contaminación sonora por construcción,B,2,2025-06-20,14:56:04,0,4,3,,8.0
414,"-6.861286,-79.819906",-6.861286,-79.819906,Violencia familiar reportada por vecinos,A,1,2025-06-20,00:29:41,0,2,1,6.0,
415,"-6.853319,-79.816646",-6.853319,-79.816646,"Parque sin mantenimiento, grass alto",B,1,2025-06-21,07:43:37,1,1,14,,1.0
416,"-6.85796,-79.821226",-6.85796,-79.821226,Obstrucción de vereda por mercadería,A,1,2025-06-18,14:27:13,1,3,24,3.0,
417,"-6.868879,-79.813884",-6.868879,-79.813884,Mototaxi no respeta paradero establecido,B,3,2025-06-19,13:20:54,0,5,8,,6.0
418,"-6.861703,-79.816033",-6.861703,-79.816033,Riña callejera entre jóvenes,A,1,2025-06-18,20:38:43,0,2,16,5.0,
419,"-6.862441,-79.81557",-6.862441,-79.81557,Local comercial sin autorización municipal,B,3,2025-06-18,18:51:48,1,3,10,6.0,
420,"-6.861184,-79.815757",-6.861184,-79.815757,Bache grande en la pista principal,C,2,2025-06-19,06:46:59,0,1,13,3.0,
421,"-6.860793,-79.820066",-6.860793,-79.820066,Obstrucción de vereda por mercadería,B,3,2025-06-21,14:37:23,1,3,15,4.0,
422,"-6.865763,-79.817173",-6.865763,-79.817173,Comerciante no respeta horarios establecidos,A,1,2025-06-19,15:41:36,1,3,4,6.0,
423,"-6.867226,-79.818343",-6.867226,-79.818343,Contaminación sonora por construcción,C,3,2025-06-20,19:39:46,1,4,20,,5.0
424,"-6.869407,-79.818157",-6.869407,-79.818157,Obstrucción de vereda por mercadería,C,2,2025-06-19,20:37:18,1,3,4,,5.0
425,"-6.868121,-79.825634",-6.868121,-79.825634,Fuga de agua en tubería principal,A,1,2025-06-22,10:56:05,1,1,23,3.0,
426,"-6.856691,-79.823578",-6.856691,-79.823578,Hurto en tienda del barrio,B,3,2025-06-19,10:52:03,0,2,11,5.0,
427,"-6.86986,-79.831546",-6.86986,-79.831546,Quema de basura contamina el aire,C,2,2025-06-22,19:12:24,1,4,9,4.0,
428,"-6.864093,-79.818781",-6.864093,-79.818781,Robo de motocicleta en horario nocturno,C,2,2025-06-22,01:47:22,1,2,14,,1.0
429,"-6.863709,-79.823405",-6.863709,-79.823405,Consumo de alcohol en vía pública,C,P,2025-06-20,20:57:26,0,2,19,4.0,
430,"-6.867281,-79.819841",-6.867281,-79.819841,Comerciante no respeta horarios establecidos,B,2,2025-06-20,12:29:42,1,3,14,,6.0
431,"-6.864988,-79.82137",-6.864988,-79.82137,Ciclista transita por vereda peatonal,B,3,2025-06-21,18:41:02,1,5,11,5.0,
432,"-6.867943,-79.817994",-6.867943,-79.817994,Riña callejera entre jóvenes,A,1,2025-06-21,01:03:48,0,2,9,3.0,
433,"-6.865949,-79.819722",-6.865949,-79.819722,Mototaxi no respeta paradero establecido,B,2,2025-06-19,15:42:16,1,5,5,,9.0
434,"-6.861123,-79.822881",-6.861123,-79.822881,Vehículo de carga obstruye tránsito,B,1,2025-06-19,02:01:45,1,5,20,,11.0
435,"-6.864562,-79.817902",-6.864562,-79.817902,Chofer de combi maneja imprudentemente,B,2,2025-06-19,19:12:49,1,5,10,2.0,
436,"-6.865236,-79.819102",-6.865236,-79.819102,Semáforo malogrado en el cruce,B,3,2025-06-19,06:25:10,0,1,24,,4.0
437,"-6.864649,-79.818214",-6.864649,-79.818214,Violencia familiar reportada por vecinos,C,3,2025-06-20,20:59:07,1,2,12,,1.0
438,"-6.856718,-79.825729",-6.856718,-79.825729,Violencia familiar reportada por vecinos,A,2,2025-06-19,20:17:20,0,2,8,,7.0
439,"-6.864474,-79.818261",-6.864474,-79.818261,Tala de árbol sin autorización,C,P,2025-06-22,19:04:50,0,4,24,,12.0
440,"-6.861195,-79.814828",-6.861195,-79.814828,Bache grande en la pista principal,A,2,2025-06-20,22:57:15,0,1,24,,10.0
441,"-6.866956,-79.817064",-6.866956,-79.817064,Mal manejo de aguas residuales,B,2,2025-06-19,23:44:00,1,4,4,5.0,
442,"-6.867064,-79.821145",-6.867064,-79.821145,Robo de motocicleta en horario nocturno,B,2,2025-06-22,20:46:23,1,2,12,,1.0
443,"-6.863502,-79.817337",-6.863502,-79.817337,Contaminación sonora por construcción,C,2,2025-06-19,14:47:46,0,4,1,,11.0
444,"-6.868518,-79.8135",-6.868518,-79.8135,Quema de basura contamina el aire,C,3,2025-06-19,22:59:17,1,4,15,2.0,
445,"-6.857968,-79.821078",-6.857968,-79.821078,Consumo de alcohol en vía pública,C,P,2025-06-19,02:35:09,1,2,18,,9.0
446,"-6.855778,-79.814829",-6.855778,-79.814829,Mototaxi no respeta paradero establecido,B,2,2025-06-21,12:54:36,0,5,12,,2.0
447,"-6.867146,-79.820974",-6.867146,-79.820974,Vendedor ambulante sin licencia,B,1,2025-06-22,17:33:07,0,3,2,,9.0
448,"-6.869004,-79.822165",-6.869004,-79.822165,Alcantarilla tapada genera mal olor,B,1,2025-06-20,18:59:28,0,1,4,,3.0
449,"-6.866109,-79.812951",-6.866109,-79.812951,Ruido excesivo por música de cantina,B,2,2025-06-22,11:27:19,1,3,18,,7.0
450,"-6.858844,-79.822664",-6.858844,-79.822664,Acumulación de basura en canal de regadío,C,P,2025-06-20,18:45:10,0,4,9,,7.0
451,"-6.853487,-79.804598",-6.853487,-79.804598,Comerciante no respeta horarios establecidos,B,1,2025-06-20,12:55:24,0,3,6,,11.0
452,"-6.863958,-79.81907",-6.863958,-79.81907,Bache grande en la pista principal,B,1,2025-06-20,07:53:37,1,1,1,1.0,
453,"-6.864064,-79.818999",-6.864064,-79.818999,Consumo de alcohol en vía pública,A,2,2025-06-21,01:28:51,0,2,11,,1.0
454,"-6.853774,-79.813672",-6.853774,-79.813672,Comerciante no respeta horarios establecidos,A,1,2025-06-21,11:41:03,1,3,25,3.0,
455,"-6.868767,-79.815246",-6.868767,-79.815246,Obstrucción de vereda por mercadería,B,3,2025-06-20,14:39:51,1,3,7,,11.0
456,"-6.86883,-79.827434",-6.86883,-79.827434,Ruido excesivo por música de cantina,A,2,2025-06-22,18:13:35,1,3,18,3.0,
457,"-6.865918,-79.819777",-6.865918,-79.819777,Fuga de agua en tubería principal,B,3,2025-06-20,06:15:07,0,1,7,,3.0
458,"-6.860474,-79.810345",-6.860474,-79.810345,Contaminación sonora por construcción,C,3,2025-06-20,09:15:49,1,4,5,3.0,
459,"-6.864845,-79.816049",-6.864845,-79.816049,Mal manejo de aguas residuales,C,3,2025-06-20,00:16:03,1,4,25,3.0,
460,"-6.86349,-79.820711",-6.86349,-79.820711,"Parque sin mantenimiento, grass alto",B,1,2025-06-20,07:50:58,0,1,8,,5.0
461,"-6.859578,-79.821924",-6.859578,-79.821924,Falta de recojo de basura hace 3 días,C,2,2025-06-20,19:25:38,0,1,23,1.0,
462,"-6.863309,-79.817777",-6.863309,-79.817777,Local comercial sin autorización municipal,C,P,2025-06-20,08:38:34,0,3,10,,4.0
463,"-6.872475,-79.806763",-6.872475,-79.806763,Falta de recojo de basura hace 3 días,B,1,2025-06-20,17:41:35,0,1,12,,3.0
464,"-6.866602,-79.818096",-6.866602,-79.818096,Venta de comida en mal estado,C,2,2025-06-20,18:29:16,0,3,3,2.0,
465,"-6.861377,-79.81023",-6.861377,-79.81023,Ruido excesivo por música de cantina,C,2,2025-06-22,09:55:21,0,3,8,6.0,
466,"-6.864398,-79.817272",-6.864398,-79.817272,Arrojo de desmonte en terreno baldío,C,P,2025-06-20,20:04:04,0,4,15,,6.0
467,"-6.862987,-79.818439",-6.862987,-79.818439,Local comercial sin autorización municipal,A,1,2025-06-20,10:05:26,0,3,25,,10.0
468,"-6.867357,-79.813081",-6.867357,-79.813081,Robo de motocicleta en horario nocturno,A,1,2025-06-20,00:41:38,1,2,17,,8.0
469,"-6.861465,-79.820401",-6.861465,-79.820401,Riña callejera entre jóvenes,B,3,2025-06-22,01:26:30,1,2,23,,7.0
470,"-6.862947,-79.814",-6.862947,-79.814,Robo de motocicleta en horario nocturno,B,3,2025-06-20,22:20:14,0,2,5,,3.0
471,"-6.863579,-79.823992",-6.863579,-79.823992,Local comercial sin autorización municipal,C,P,2025-06-22,17:30:04,1,3,12,,8.0
472,"-6.865509,-79.816231",-6.865509,-79.816231,Paradero informal genera congestión,B,1,2025-06-20,08:26:22,0,5,17,,8.0
473,"-6.863101,-79.818788",-6.863101,-79.818788,Paradero informal genera congestión,A,1,2025-06-20,14:29:01,1,5,4,,10.0
474,"-6.861548,-79.821738",-6.861548,-79.821738,Poste de alumbrado público no funciona,B,3,2025-06-20,04:58:40,0,1,20,6.0,
475,"-6.865825,-79.818865",-6.865825,-79.818865,Mototaxi no respeta paradero establecido,C,2,2025-06-21,02:50:23,1,5,4,6.0,
476,"-6.860044,-79.80504",-6.860044,-79.80504,Tala de árbol sin autorización,C,3,2025-06-21,13:19:23,0,4,4,,3.0
477,"-6.8648,-79.818148",-6.8648,-79.818148,Vehículo de carga obstruye tránsito,A,2,2025-06-21,12:17:31,0,5,18,,12.0
478,"-6.868999,-79.815687",-6.868999,-79.815687,Alcantarilla tapada genera mal olor,B,1,2025-06-23,14:31:26,0,1,19,,9.0
479,"-6.860086,-79.820706",-6.860086,-79.820706,Falta de recojo de basura hace 3 días,A,2,2025-06-21,10:27:00,0,1,9,,2.0
480,"-6.856857,-79.812969",-6.856857,-79.812969,Vendedor ambulante sin licencia,B,1,2025-06-22,10:52:17,1,3,8,,8.0
481,"-6.867751,-79.813279",-6.867751,-79.813279,Violencia familiar reportada por vecinos,A,1,2025-06-21,05:59:33,1,2,21,,9.0
482,"-6.867152,-79.815353",-6.867152,-79.815353,Ruido excesivo por música de cantina,B,1,2025-06-21,16:36:46,1,3,5,1.0,
483,"-6.860028,-79.81254",-6.860028,-79.81254,Paradero informal genera congestión,B,3,2025-06-22,05:16:19,1,5,4,5.0,
484,"-6.864913,-79.812201",-6.864913,-79.812201,Poste de alumbrado público no funciona,C,P,2025-06-21,07:02:05,1,1,23,,1.0
485,"-6.866766,-79.814488",-6.866766,-79.814488,Paradero informal genera congestión,B,3,2025-06-21,13:36:38,0,5,3,,11.0
486,"-6.864253,-79.816844",-6.864253,-79.816844,Tala de árbol sin autorización,C,3,2025-06-21,12:19:59,0,4,24,6.0,
487,"-6.868975,-79.820393",-6.868975,-79.820393,Vehículo de carga obstruye tránsito,B,2,2025-06-21,13:16:43,0,5,4,1.0,
488,"-6.870036,-79.811116",-6.870036,-79.811116,Ciclista transita por vereda peatonal,C,P,2025-06-21,05:36:45,1,5,24,2.0,
489,"-6.864725,-79.818895",-6.864725,-79.818895,Semáforo malogrado en el cruce,A,2,2025-06-21,07:58:17,1,1,7,3.0,
490,"-6.868296,-79.817513",-6.868296,-79.817513,Vendedor ambulante sin licencia,B,1,2025-06-21,17:48:36,0,3,12,1.0,
491,"-6.866107,-79.819399",-6.866107,-79.819399,Hurto en tienda del barrio,A,1,2025-06-23,22:49:45,0,2,4,2.0,
492,"-6.862573,-79.819658",-6.862573,-79.819658,Mal manejo de aguas residuales,C,2,2025-06-21,23:12:53,0,4,1,,1.0
493,"-6.869035,-79.826141",-6.869035,-79.826141,Ruido excesivo por música de cantina,B,3,2025-06-23,16:05:15,0,3,20,,1.0
494,"-6.863142,-79.821081",-6.863142,-79.821081,Poste de alumbrado público no funciona,B,1,2025-06-22,07:49:34,1,1,17,,4.0
495,"-6.867395,-79.81937",-6.867395,-79.81937,Violencia familiar reportada por vecinos,B,1,2025-06-21,01:41:56,1,2,11,,12.0
496,"-6.871759,-79.824146",-6.871759,-79.824146,Fuga de agua en tubería principal,C,2,2025-06-21,06:23:56,0,1,24,,6.0
497,"-6.873016,-79.823845",-6.873016,-79.823845,Arrojo de desmonte en terreno baldío,B,2,2025-06-23,19:28:46,1,4,9,,9.0
498,"-6.867528,-79.814709",-6.867528,-79.814709,Paradero informal genera congestión,B,2,2025-06-21,01:16:15,1,5,7,,11.0
499,"-6.859282,-79.810029",-6.859282,-79.810029,Ciclista transita por vereda peatonal,B,3,2025-06-21,01:54:57,1,5,6,2.0,
500,"-6.876514,-79.815805",-6.876514,-79.815805,Mototaxi no respeta paradero establecido,B,1,2025-06-23,09:02:43,0,5,6,,6.0
501,"-6.864563,-79.822254",-6.864563,-79.822254,Comerciante no respeta horarios establecidos,A,2,2025-06-21,18:15:09,1,3,7,3.0,
502,"-6.860116,-79.818509",-6.860116,-79.818509,Ruido excesivo por música de cantina,C,3,2025-06-22,09:13:38,0,3,16,3.0,
503,"-6.863476,-79.829618",-6.863476,-79.829618,Acumulación de basura en canal de regadío,C,2,2025-06-21,03:47:28,0,4,17,5.0,
504,"-6.866714,-79.814794",-6.866714,-79.814794,Mototaxi no respeta paradero establecido,B,1,2025-06-23,15:14:51,0,5,22,,5.0
505,"-6.856556,-79.826372",-6.856556,-79.826372,Obstrucción de vereda por mercadería,B,3,2025-06-21,15:11:55,0,3,19,1.0,
506,"-6.87914,-79.820536",-6.87914,-79.820536,Comerciante no respeta horarios establecidos,B,2,2025-06-21,15:13:23,1,3,7,,2.0
507,"-6.86499,-79.819408",-6.86499,-79.819408,Mal manejo de aguas residuales,B,2,2025-06-21,06:06:13,0,4,24,6.0,
508,"-6.86358,-79.817438",-6.86358,-79.817438,Consumo de alcohol en vía pública,A,2,2025-06-22,00:35:08,1,2,24,3.0,
509,"-6.864765,-79.818256",-6.864765,-79.818256,Mal manejo de aguas residuales,B,3,2025-06-22,04:49:03,0,4,20,,11.0
510,"-6.867726,-79.820011",-6.867726,-79.820011,Violencia familiar reportada por vecinos,A,1,2025-06-23,21:47:22,1,2,3,3.0,
511,"-6.859337,-79.825741",-6.859337,-79.825741,Quema de basura contamina el aire,C,P,2025-06-23,02:30:15,1,4,18,,7.0
512,"-6.867231,-79.818029",-6.867231,-79.818029,Mal manejo de aguas residuales,B,1,2025-06-22,19:22:51,0,4,10,3.0,
513,"-6.867288,-79.81121",-6.867288,-79.81121,Mototaxi no respeta paradero establecido,A,2,2025-06-22,18:30:12,1,5,8,,8.0
514,"-6.864937,-79.81826",-6.864937,-79.81826,Obstrucción de vereda por mercadería,A,1,2025-06-22,07:42:34,0,3,25,,2.0
515,"-6.860637,-79.816391",-6.860637,-79.816391,Hurto en tienda del barrio,A,2,2025-06-22,08:15:20,0,2,13,3.0,
516,"-6.864411,-79.815815",-6.864411,-79.815815,Semáforo malogrado en el cruce,C,P,2025-06-22,08:50:49,0,1,19,6.0,
517,"-6.859162,-79.808818",-6.859162,-79.808818,Hurto en tienda del barrio,B,2,2025-06-22,21:41:32,1,2,19,6.0,
518,"-6.859986,-79.816791",-6.859986,-79.816791,Paradero informal genera congestión,B,3,2025-06-22,22:02:37,0,5,7,5.0,
519,"-6.862993,-79.815893",-6.862993,-79.815893,Tala de árbol sin autorización,C,2,2025-06-22,07:59:34,1,4,13,,3.0
520,"-6.864427,-79.814",-6.864427,-79.814,"Parque sin mantenimiento, grass alto",A,1,2025-06-22,06:36:05,1,1,14,,4.0
521,"-6.866379,-79.82592",-6.866379,-79.82592,Contaminación sonora por construcción,C,3,2025-06-23,05:54:28,0,4,15,1.0,
522,"-6.865209,-79.812862",-6.865209,-79.812862,"Parque sin mantenimiento, grass alto",B,2,2025-06-22,08:45:09,1,1,23,6.0,
523,"-6.859314,-79.819267",-6.859314,-79.819267,Semáforo malogrado en el cruce,B,3,2025-06-22,19:53:25,1,1,25,3.0,
524,"-6.864708,-79.814468",-6.864708,-79.814468,Poste de alumbrado público no funciona,B,3,2025-06-22,11:37:13,1,1,17,,9.0
525,"-6.859448,-79.817843",-6.859448,-79.817843,Ruido excesivo por música de cantina,C,P,2025-06-22,11:12:28,1,3,3,1.0,
526,"-6.866125,-79.817773",-6.866125,-79.817773,Tala de árbol sin autorización,C,P,2025-06-23,02:23:08,1,4,22,,3.0
527,"-6.864241,-79.822117",-6.864241,-79.822117,Obstrucción de vereda por mercadería,B,3,2025-06-22,08:04:27,1,3,7,3.0,
528,"-6.861804,-79.817251",-6.861804,-79.817251,Chofer de combi maneja imprudentemente,B,2,2025-06-22,21:29:54,1,5,4,,3.0
529,"-6.863538,-79.818419",-6.863538,-79.818419,Consumo de alcohol en vía pública,B,1,2025-06-22,13:42:08,1,2,3,,4.0
530,"-6.860968,-79.822484",-6.860968,-79.822484,Falta de recojo de basura hace 3 días,B,2,2025-06-22,06:36:04,0,1,20,6.0,
531,"-6.86611,-79.8176",-6.86611,-79.8176,Contaminación sonora por construcción,C,3,2025-06-22,03:23:54,1,4,12,3.0,
532,"-6.858961,-79.807642",-6.858961,-79.807642,Mototaxi no respeta paradero establecido,B,2,2025-06-22,09:52:15,1,5,7,5.0,
533,"-6.86406,-79.815973",-6.86406,-79.815973,Paradero informal genera congestión,B,3,2025-06-24,02:59:07,0,5,3,,3.0
534,"-6.859526,-79.828282",-6.859526,-79.828282,Consumo de alcohol en vía pública,B,1,2025-06-22,00:21:56,1,2,8,,7.0
535,"-6.85581,-79.819175",-6.85581,-79.819175,Fuga de agua en tubería principal,B,1,2025-06-24,19:47:07,1,1,14,,8.0
536,"-6.854166,-79.802101",-6.854166,-79.802101,Ruido excesivo por música de cantina,A,1,2025-06-22,07:56:07,1,3,21,1.0,
537,"-6.869194,-79.814731",-6.869194,-79.814731,Paradero informal genera congestión,A,2,2025-06-25,12:47:05,1,5,13,,7.0
538,"-6.863415,-79.815533",-6.863415,-79.815533,Chofer de combi maneja imprudentemente,B,2,2025-06-23,14:03:55,0,5,11,5.0,
539,"-6.863556,-79.814616",-6.863556,-79.814616,Poste de alumbrado público no funciona,B,1,2025-06-25,06:30:30,0,1,23,,3.0
540,"-6.863278,-79.817222",-6.863278,-79.817222,Contaminación sonora por construcción,B,1,2025-06-26,23:31:32,1,4,8,,8.0
541,"-6.866832,-79.818172",-6.866832,-79.818172,Bache grande en la pista principal,B,1,2025-06-23,07:20:28,1,1,25,,6.0
542,"-6.86525,-79.818358",-6.86525,-79.818358,Ruido excesivo por música de cantina,C,2,2025-06-23,14:44:41,1,3,11,,3.0
543,"-6.863389,-79.816958",-6.863389,-79.816958,Chofer de combi maneja imprudentemente,B,2,2025-06-26,05:11:10,1,5,19,,1.0
544,"-6.87331,-79.817466",-6.87331,-79.817466,Quema de basura contamina el aire,C,2,2025-06-24,03:33:27,1,4,22,,12.0
545,"-6.852506,-79.823259",-6.852506,-79.823259,"Parque sin mantenimiento, grass alto",C,3,2025-06-25,19:22:10,0,1,8,6.0,
546,"-6.860059,-79.818897",-6.860059,-79.818897,Paradero informal genera congestión,A,2,2025-06-23,12:48:05,1,5,10,,1.0
547,"-6.870824,-79.81972",-6.870824,-79.81972,Vendedor ambulante sin licencia,B,3,2025-06-23,12:30:20,0,3,10,,8.0
548,"-6.863467,-79.817126",-6.863467,-79.817126,Acumulación de basura en canal de regadío,C,2,2025-06-23,09:01:59,1,4,14,,6.0
549,"-6.866276,-79.821132",-6.866276,-79.821132,Alcantarilla tapada genera mal olor,C,P,2025-06-26,19:06:27,1,1,22,,9.0
550,"-6.863269,-79.81792",-6.863269,-79.81792,Mototaxi no respeta paradero establecido,A,2,2025-06-26,18:35:50,1,5,3,1.0,
551,"-6.861502,-79.81387",-6.861502,-79.81387,Vandalismo en propiedad municipal,A,2,2025-06-23,05:26:25,1,2,18,,11.0
552,"-6.854303,-79.819046",-6.854303,-79.819046,Violencia familiar reportada por vecinos,B,1,2025-06-23,19:32:04,0,2,24,,5.0
553,"-6.864134,-79.817035",-6.864134,-79.817035,Vandalismo en propiedad municipal,C,2,2025-06-23,23:18:15,0,2,5,1.0,
554,"-6.868302,-79.81766",-6.868302,-79.81766,Mototaxi no respeta paradero establecido,A,2,2025-06-26,04:16:55,1,5,8,,4.0
555,"-6.862885,-79.831782",-6.862885,-79.831782,Mototaxi no respeta paradero establecido,C,P,2025-06-24,02:43:21,0,5,14,,6.0
556,"-6.866549,-79.820491",-6.866549,-79.820491,Robo de motocicleta en horario nocturno,A,1,2025-06-26,02:52:57,0,2,21,1.0,
557,"-6.870519,-79.819493",-6.870519,-79.819493,"Parque sin mantenimiento, grass alto",C,3,2025-06-26,21:17:08,0,1,13,3.0,
558,"-6.86995,-79.820078",-6.86995,-79.820078,Local comercial sin autorización municipal,B,1,2025-06-25,09:02:03,0,3,6,,5.0
559,"-6.869176,-79.821669",-6.869176,-79.821669,Tala de árbol sin autorización,B,3,2025-06-26,15:40:06,0,4,16,,10.0
560,"-6.865121,-79.820379",-6.865121,-79.820379,Mototaxi no respeta paradero establecido,B,1,2025-06-24,00:49:18,1,5,19,,10.0
561,"-6.862828,-79.822431",-6.862828,-79.822431,Ciclista transita por vereda peatonal,C,2,2025-06-24,11:31:14,0,5,16,,5.0
562,"-6.865173,-79.8197",-6.865173,-79.8197,Paradero informal genera congestión,B,1,2025-06-24,13:07:38,0,5,22,,6.0
563,"-6.854777,-79.817662",-6.854777,-79.817662,Quema de basura contamina el aire,C,P,2025-06-25,19:29:57,0,4,3,6.0,
564,"-6.863788,-79.811514",-6.863788,-79.811514,Paradero informal genera congestión,B,3,2025-06-24,16:19:43,0,5,23,1.0,
565,"-6.866184,-79.82172",-6.866184,-79.82172,Contaminación sonora por construcción,C,3,2025-06-26,22:54:50,1,4,11,6.0,
566,"-6.872182,-79.811141",-6.872182,-79.811141,Mal manejo de aguas residuales,C,2,2025-06-27,21:11:55,0,4,15,3.0,
567,"-6.865826,-79.814772",-6.865826,-79.814772,Falta de recojo de basura hace 3 días,B,3,2025-06-24,22:08:08,1,1,24,,8.0
568,"-6.864834,-79.819027",-6.864834,-79.819027,Mototaxi no respeta paradero establecido,B,1,2025-06-25,09:44:15,0,5,13,,1.0
569,"-6.867305,-79.819371",-6.867305,-79.819371,Quema de basura contamina el aire,B,2,2025-06-25,01:55:06,0,4,19,3.0,
570,"-6.874641,-79.807145",-6.874641,-79.807145,Ciclista transita por vereda peatonal,B,1,2025-06-24,19:34:21,0,5,2,,2.0
571,"-6.862632,-79.813459",-6.862632,-79.813459,Vandalismo en propiedad municipal,B,1,2025-06-24,10:30:36,1,2,6,3.0,
572,"-6.868767,-79.815475",-6.868767,-79.815475,Riña callejera entre jóvenes,B,3,2025-06-24,01:51:52,0,2,2,,3.0
573,"-6.863541,-79.815834",-6.863541,-79.815834,Ciclista transita por vereda peatonal,A,2,2025-06-27,14:57:02,1,5,14,,9.0
574,"-6.859941,-79.819597",-6.859941,-79.819597,Falta de recojo de basura hace 3 días,C,3,2025-06-27,18:21:43,0,1,11,2.0,
575,"-6.863258,-79.812562",-6.863258,-79.812562,Contaminación sonora por construcción,C,P,2025-06-25,21:57:14,1,4,22,,1.0
576,"-6.876373,-79.831587",-6.876373,-79.831587,Consumo de alcohol en vía pública,A,2,2025-06-25,00:22:06,0,2,7,5.0,
577,"-6.864,-79.819642",-6.864,-79.819642,Riña callejera entre jóvenes,B,3,2025-06-25,19:54:08,0,2,1,,7.0
578,"-6.864386,-79.816176",-6.864386,-79.816176,Mototaxi no respeta paradero establecido,B,2,2025-06-25,18:51:48,1,5,1,,9.0
579,"-6.869496,-79.814626",-6.869496,-79.814626,Paradero informal genera congestión,B,3,2025-06-25,03:02:22,1,5,20,4.0,
580,"-6.865028,-79.806303",-6.865028,-79.806303,Quema de basura contamina el aire,C,P,2025-06-26,04:14:47,0,4,10,,4.0
581,"-6.875388,-79.818539",-6.875388,-79.818539,Vehículo de carga obstruye tránsito,A,2,2025-06-27,01:27:04,1,5,10,2.0,
582,"-6.859908,-79.82012",-6.859908,-79.82012,Obstrucción de vereda por mercadería,C,P,2025-06-25,12:54:36,1,3,1,6.0,
583,"-6.866429,-79.813239",-6.866429,-79.813239,Paradero informal genera congestión,B,3,2025-06-27,05:47:12,1,5,7,,10.0
584,"-6.853395,-79.818592",-6.853395,-79.818592,Mal manejo de aguas residuales,C,3,2025-06-25,14:14:04,0,4,13,2.0,
585,"-6.861129,-79.812598",-6.861129,-79.812598,Local comercial sin autorización municipal,A,2,2025-06-25,08:35:52,0,3,10,,11.0
586,"-6.84917,-79.825412",-6.84917,-79.825412,Contaminación sonora por construcción,B,2,2025-06-25,00:39:39,1,4,7,,7.0
587,"-6.865792,-79.818186",-6.865792,-79.818186,Quema de basura contamina el aire,B,2,2025-06-25,02:14:49,1,4,9,,6.0
588,"-6.862186,-79.817895",-6.862186,-79.817895,Venta de comida en mal estado,B,1,2025-06-25,18:05:48,0,3,16,5.0,
589,"-6.867836,-79.816897",-6.867836,-79.816897,Poste de alumbrado público no funciona,B,3,2025-06-25,01:56:05,1,1,24,,2.0
590,"-6.865148,-79.824791",-6.865148,-79.824791,Paradero informal genera congestión,B,3,2025-06-27,16:25:31,0,5,7,,6.0
591,"-6.876568,-79.812654",-6.876568,-79.812654,Paradero informal genera congestión,B,3,2025-06-26,06:04:22,1,5,11,3.0,
592,"-6.86499,-79.814415",-6.86499,-79.814415,Comerciante no respeta horarios establecidos,B,3,2025-06-26,16:45:25,0,3,24,4.0,
